timestamp(ms),Data age,State,Altitude,Verticalvel,RSSI,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Pitch,Yaw,Roll,Uptime,
"1721517022.314","0.57",,,,,,,,,,,,,,,
"1721517022.415","0.671",,,,,,,,,,,,,,,
"1721517022.516","0.772",,,,,,,,,,,,,,,
"1721517022.617","0.873",,,,,,,,,,,,,,,
"1721517022.718","0.974",,,,,,,,,,,,,,,
"1721517022.745",,"0","1.8","1.28","-81",,,,,,,,,,,
"1721517022.746",,,,,,"0.52","-0.15","9.88",,,,,,,,
"1721517022.747",,,,,,,,,"-0.01","0","0.01","1.54",,,,
"1721517022.748",,,,,,,,,,,,,"-3.09","2.94","1858864",
"1721517022.818","0.071",,,,,,,,,,,,,,,
"1721517022.92","0.172",,,,,,,,,,,,,,,
"1721517023.021","0.273",,,,,,,,,,,,,,,
"1721517023.122","0.374",,,,,,,,,,,,,,,
"1721517023.223","0.475",,,,,,,,,,,,,,,
"1721517023.324","0.576",,,,,,,,,,,,,,,
"1721517023.425","0.677",,,,,,,,,,,,,,,
"1721517023.526","0.778",,,,,,,,,,,,,,,
"1721517023.627","0.879",,,,,,,,,,,,,,,
"1721517023.728","0.98",,,,,,,,,,,,,,,
"1721517023.748",,"0",,,,,,,,,,,,,,
"1721517023.749",,,"1.8","1.28","-81",,,,,,,,,,,
"1721517023.75",,,,,,"0.49","-0.15","9.88",,,,,,,,
"1721517023.751",,,,,,,,,"0","-0.01","0.01",,,,,
"1721517023.752",,,,,,,,,,,,"1.54","-3.09","2.94","1859869",
"1721517023.829","0.077",,,,,,,,,,,,,,,
"1721517023.93","0.178",,,,,,,,,,,,,,,
"1721517024.031","0.279",,,,,,,,,,,,,,,
"1721517024.132","0.38",,,,,,,,,,,,,,,
"1721517024.233","0.481",,,,,,,,,,,,,,,
"1721517024.334","0.582",,,,,,,,,,,,,,,
"1721517024.435","0.683",,,,,,,,,,,,,,,
"1721517024.536","0.784",,,,,,,,,,,,,,,
"1721517024.637","0.885",,,,,,,,,,,,,,,
"1721517024.738","0.986",,,,,,,,,,,,,,,
"1721517024.751",,"0",,,,,,,,,,,,,,
"1721517024.752",,,"1.6","1.27","-82",,,,,,,,,,,
"1721517024.753",,,,,,"0.46","-0.16",,,,,,,,,
"1721517024.754",,,,,,,,"9.86","0.01","0.02","0.01",,,,,
"1721517024.755",,,,,,,,,,,,"1.54","-3.09","2.95","1860874",
"1721517024.839","0.083",,,,,,,,,,,,,,,
"1721517024.94","0.184",,,,,,,,,,,,,,,
"1721517025.041","0.285",,,,,,,,,,,,,,,
"1721517025.142","0.386",,,,,,,,,,,,,,,
"1721517025.243","0.487",,,,,,,,,,,,,,,
"1721517025.344","0.588",,,,,,,,,,,,,,,
"1721517025.445","0.689",,,,,,,,,,,,,,,
"1721517025.546","0.79",,,,,,,,,,,,,,,
"1721517025.647","0.891",,,,,,,,,,,,,,,
"1721517025.748","0.992",,,,,,,,,,,,,,,
"1721517025.849","1.093",,,,,,,,,,,,,,,
"1721517025.95","1.194",,,,,,,,,,,,,,,
"1721517026.051","1.295",,,,,,,,,,,,,,,
"1721517026.152","1.396",,,,,,,,,,,,,,,
"1721517026.253","1.497",,,,,,,,,,,,,,,
"1721517026.354","1.598",,,,,,,,,,,,,,,
"1721517026.455","1.699",,,,,,,,,,,,,,,
"1721517026.556","1.8",,,,,,,,,,,,,,,
"1721517026.657","1.901",,,,,,,,,,,,,,,
"1721517026.678",,"0","1.4","1.26",,,,,,,,,,,,
"1721517026.679",,,,,"-81","0.5","-0.16",,,,,,,,,
"1721517026.68",,,,,,,,"9.9","0","-0.02","0",,,,,
"1721517026.681",,,,,,,,,,,,"1.54","-3.09","2.95","1861839",
"1721517026.758","0.076",,,,,,,,,,,,,,,
"1721517026.859","0.177",,,,,,,,,,,,,,,
"1721517026.96","0.278",,,,,,,,,,,,,,,
"1721517027.061","0.379",,,,,,,,,,,,,,,
"1721517027.162","0.48",,,,,,,,,,,,,,,
"1721517027.263","0.581",,,,,,,,,,,,,,,
"1721517027.364","0.682",,,,,,,,,,,,,,,
"1721517027.465","0.783",,,,,,,,,,,,,,,
"1721517027.566","0.884",,,,,,,,,,,,,,,
"1721517027.667","0.985",,,,,,,,,,,,,,,
"1721517027.681",,"0",,,,,,,,,,,,,,
"1721517027.682",,,"1.6","1.27","-82",,,,,,,,,,,
"1721517027.683",,,,,,"0.5","-0.16","9.89",,,,,,,,
"1721517027.684",,,,,,,,,"-0.02","0.02","0.01","1.54",,,,
"1721517027.685",,,,,,,,,,,,,"-3.09","2.96","1863802",
"1721517027.768","0.083",,,,,,,,,,,,,,,
"1721517027.869","0.184",,,,,,,,,,,,,,,
"1721517027.97","0.285",,,,,,,,,,,,,,,
"1721517028.071","0.386",,,,,,,,,,,,,,,
"1721517028.172","0.487",,,,,,,,,,,,,,,
"1721517028.273","0.588",,,,,,,,,,,,,,,
"1721517028.374","0.689",,,,,,,,,,,,,,,
"1721517028.475","0.79",,,,,,,,,,,,,,,
"1721517028.576","0.891",,,,,,,,,,,,,,,
"1721517028.677","0.992",,,,,,,,,,,,,,,
"1721517028.683",,"0",,,,,,,,,,,,,,
"1721517028.684",,,"1.9","1.31",,,,,,,,,,,,
"1721517028.685",,,,,"-81","0.51","-0.15",,,,,,,,,
"1721517028.686",,,,,,,,"9.89","0.02","-0.02","0.01",,,,,
"1721517028.687",,,,,,,,,,,,"1.54","-3.09","2.96",,
"1721517028.688",,,,,,,,,,,,,,,"1864805",
"1721517028.777","0.09",,,,,,,,,,,,,,,
"1721517028.879","0.191",,,,,,,,,,,,,,,
"1721517028.98","0.292",,,,,,,,,,,,,,,
"1721517029.081","0.393",,,,,,,,,,,,,,,
"1721517029.182","0.494",,,,,,,,,,,,,,,
"1721517029.283","0.595",,,,,,,,,,,,,,,
"1721517029.384","0.696",,,,,,,,,,,,,,,
"1721517029.485","0.797",,,,,,,,,,,,,,,
"1721517029.586","0.898",,,,,,,,,,,,,,,
"1721517029.687","0.999",,,,,,,,,,,,,,,
"1721517029.688",,"0","1.7",,,,,,,,,,,,,
"1721517029.689",,,,"1.29","-80",,,,,,,,,,,
"1721517029.69",,,,,,"0.49","-0.25","9.89","0",,,,,,,
"1721517029.691",,,,,,,,,,"0.04","0.01",,,,,
"1721517029.692",,,,,,,,,,,,"1.55","-3.09","2.97","1865808",
"1721517029.787","0.096",,,,,,,,,,,,,,,
"1721517029.889","0.197",,,,,,,,,,,,,,,
"1721517029.99","0.298",,,,,,,,,,,,,,,
"1721517030.091","0.399",,,,,,,,,,,,,,,
"1721517030.192","0.5",,,,,,,,,,,,,,,
"1721517030.293","0.601",,,,,,,,,,,,,,,
"1721517030.394","0.702",,,,,,,,,,,,,,,
"1721517030.495","0.803",,,,,,,,,,,,,,,
"1721517030.596","0.904",,,,,,,,,,,,,,,
"1721517030.689",,"0","2",,,,,,,,,,,,,
"1721517030.69",,,,"1.31","-80",,,,,,,,,,,
"1721517030.691",,,,,,"0.49","-0.17","9.93","0",,,,,,,
"1721517030.692",,,,,,,,,,"-0.04","-0.01","1.54",,,,
"1721517030.693",,,,,,,,,,,,,"-3.09","2.98","1866811",
"1721517030.696","0.004",,,,,,,,,,,,,,,
"1721517030.798","0.105",,,,,,,,,,,,,,,
"1721517030.899","0.206",,,,,,,,,,,,,,,
"1721517031","0.307",,,,,,,,,,,,,,,
"1721517031.101","0.408",,,,,,,,,,,,,,,
"1721517031.202","0.509",,,,,,,,,,,,,,,
"1721517031.303","0.61",,,,,,,,,,,,,,,
"1721517031.404","0.711",,,,,,,,,,,,,,,
"1721517031.505","0.812",,,,,,,,,,,,,,,
"1721517031.606","0.913",,,,,,,,,,,,,,,
"1721517031.693",,"0",,,,,,,,,,,,,,
"1721517031.694",,,"1.9","1.31","-80","0.48",,,,,,,,,,
"1721517031.695",,,,,,,"-0.18","9.88","-0.01",,,,,,,
"1721517031.696",,,,,,,,,,"-0.02","-0.03","1.55","-3.09",,,
"1721517031.697",,,,,,,,,,,,,,"2.99","1867813",
"1721517031.706","0.01",,,,,,,,,,,,,,,
"1721517031.808","0.111",,,,,,,,,,,,,,,
"1721517031.909","0.212",,,,,,,,,,,,,,,
"1721517032.01","0.313",,,,,,,,,,,,,,,
"1721517032.111","0.414",,,,,,,,,,,,,,,
"1721517032.212","0.515",,,,,,,,,,,,,,,
"1721517032.313","0.616",,,,,,,,,,,,,,,
"1721517032.414","0.717",,,,,,,,,,,,,,,
"1721517032.515","0.818",,,,,,,,,,,,,,,
"1721517032.616","0.919",,,,,,,,,,,,,,,
"1721517032.698",,"0","2.1","1.32",,,,,,,,,,,,
"1721517032.699",,,,,"-80","0.49","-0.17",,,,,,,,,
"1721517032.7",,,,,,,,"9.9","0",,,,,,,
"1721517032.701",,,,,,,,,,"0.01","0","1.54","-3.09","2.99","1868817",
"1721517032.716","0.015",,,,,,,,,,,,,,,
"1721517032.818","0.116",,,,,,,,,,,,,,,
"1721517032.919","0.217",,,,,,,,,,,,,,,
"1721517033.02","0.318",,,,,,,,,,,,,,,
"1721517033.121","0.419",,,,,,,,,,,,,,,
"1721517033.222","0.52",,,,,,,,,,,,,,,
"1721517033.323","0.621",,,,,,,,,,,,,,,
"1721517033.424","0.722",,,,,,,,,,,,,,,
"1721517033.525","0.823",,,,,,,,,,,,,,,
"1721517033.626","0.924",,,,,,,,,,,,,,,
"1721517033.702",,"0",,,,,,,,,,,,,,
"1721517033.703",,,"2.3","1.32",,,,,,,,,,,,
"1721517033.704",,,,,"-80","0.52","-0.21","9.87",,,,,,,,
"1721517033.705",,,,,,,,,"0.01","0.01","0.01",,,,,
"1721517033.706",,,,,,,,,,,,"1.55","-3.09","2.99","1869822",
"1721517033.726","0.02",,,,,,,,,,,,,,,
"1721517033.828","0.121",,,,,,,,,,,,,,,
"1721517033.929","0.222",,,,,,,,,,,,,,,
"1721517034.03","0.323",,,,,,,,,,,,,,,
"1721517034.131","0.424",,,,,,,,,,,,,,,
"1721517034.232","0.525",,,,,,,,,,,,,,,
"1721517034.333","0.626",,,,,,,,,,,,,,,
"1721517034.434","0.727",,,,,,,,,,,,,,,
"1721517034.535","0.828",,,,,,,,,,,,,,,
"1721517034.636","0.929",,,,,,,,,,,,,,,
"1721517034.706",,"0",,,,,,,,,,,,,,
"1721517034.707",,,"2.2","1.32",,,,,,,,,,,,
"1721517034.708",,,,,"-80","0.48","-0.11",,,,,,,,,
"1721517034.709",,,,,,,,"9.85","-0.04","-0.01",,,,,,
"1721517034.71",,,,,,,,,,,"-0.02","1.54","-3.09","2.99",,
"1721517034.711",,,,,,,,,,,,,,,"1870827",
"1721517034.736","0.026",,,,,,,,,,,,,,,
"1721517034.838","0.127",,,,,,,,,,,,,,,
"1721517034.939","0.228",,,,,,,,,,,,,,,
"1721517035.04","0.329",,,,,,,,,,,,,,,
"1721517035.141","0.43",,,,,,,,,,,,,,,
"1721517035.242","0.531",,,,,,,,,,,,,,,
"1721517035.343","0.632",,,,,,,,,,,,,,,
"1721517035.444","0.733",,,,,,,,,,,,,,,
"1721517035.545","0.834",,,,,,,,,,,,,,,
"1721517035.646","0.935",,,,,,,,,,,,,,,
"1721517035.709",,"0","2.4",,,,,,,,,,,,,
"1721517035.71",,,,"1.35","-80","0.51",,,,,,,,,,
"1721517035.711",,,,,,,"-0.13","9.88","0.05",,,,,,,
"1721517035.712",,,,,,,,,,"0","0.01","1.54","-3.09",,,
"1721517035.713",,,,,,,,,,,,,,"3","1871831",
"1721517035.746","0.034",,,,,,,,,,,,,,,
"1721517035.848","0.135",,,,,,,,,,,,,,,
"1721517035.949","0.236",,,,,,,,,,,,,,,
"1721517036.05","0.337",,,,,,,,,,,,,,,
"1721517036.151","0.438",,,,,,,,,,,,,,,
"1721517036.252","0.539",,,,,,,,,,,,,,,
"1721517036.353","0.64",,,,,,,,,,,,,,,
"1721517036.454","0.741",,,,,,,,,,,,,,,
"1721517036.555","0.842",,,,,,,,,,,,,,,
"1721517036.656","0.943",,,,,,,,,,,,,,,
"1721517036.757","1.044",,,,,,,,,,,,,,,
"1721517036.858","1.145",,,,,,,,,,,,,,,
"1721517036.959","1.246",,,,,,,,,,,,,,,
"1721517037.06","1.347",,,,,,,,,,,,,,,
"1721517037.161","1.448",,,,,,,,,,,,,,,
"1721517037.262","1.549",,,,,,,,,,,,,,,
"1721517037.363","1.65",,,,,,,,,,,,,,,
"1721517037.464","1.751",,,,,,,,,,,,,,,
"1721517037.565","1.852",,,,,,,,,,,,,,,
"1721517037.635",,"0",,,,,,,,,,,,,,
"1721517037.636",,,"2.2","1.33","-80",,,,,,,,,,,
"1721517037.637",,,,,,"0.48","-0.14","9.87",,,,,,,,
"1721517037.638",,,,,,,,,"0","-0.01","0","1.54",,,,
"1721517037.639",,,,,,,,,,,,,"-3.08","3.01","1872797",
"1721517037.665","0.027",,,,,,,,,,,,,,,
"1721517037.767","0.128",,,,,,,,,,,,,,,
"1721517037.868","0.229",,,,,,,,,,,,,,,
"1721517037.969","0.33",,,,,,,,,,,,,,,
"1721517038.07","0.431",,,,,,,,,,,,,,,
"1721517038.171","0.532",,,,,,,,,,,,,,,
"1721517038.272","0.633",,,,,,,,,,,,,,,
"1721517038.373","0.734",,,,,,,,,,,,,,,
"1721517038.474","0.835",,,,,,,,,,,,,,,
"1721517038.575","0.936",,,,,,,,,,,,,,,
"1721517038.638",,"0","2.1","1.32",,,,,,,,,,,,
"1721517038.639",,,,,"-80","0.51","-0.18",,,,,,,,,
"1721517038.64",,,,,,,,"9.86","-0.01","0","0.01","1.54",,,,
"1721517038.641",,,,,,,,,,,,,"-3.09","3.01","1874760",
"1721517038.675","0.034",,,,,,,,,,,,,,,
"1721517038.777","0.135",,,,,,,,,,,,,,,
"1721517038.878","0.236",,,,,,,,,,,,,,,
"1721517038.979","0.337",,,,,,,,,,,,,,,
"1721517039.08","0.438",,,,,,,,,,,,,,,
"1721517039.181","0.539",,,,,,,,,,,,,,,
"1721517039.282","0.64",,,,,,,,,,,,,,,
"1721517039.383","0.741",,,,,,,,,,,,,,,
"1721517039.484","0.842",,,,,,,,,,,,,,,
"1721517039.585","0.943",,,,,,,,,,,,,,,
"1721517039.641",,"0",,,,,,,,,,,,,,
"1721517039.642",,,"2.2","1.32","-80",,,,,,,,,,,
"1721517039.643",,,,,,"0.49","-0.16","9.9",,,,,,,,
"1721517039.644",,,,,,,,,"0.04","0.04","0.03",,,,,
"1721517039.645",,,,,,,,,,,,"1.54","-3.09","3.01","1875763",
"1721517039.694","0.041",,,,,,,,,,,,,,,
"1721517039.787","0.142",,,,,,,,,,,,,,,
"1721517039.888","0.243",,,,,,,,,,,,,,,
"1721517039.989","0.344",,,,,,,,,,,,,,,
"1721517040.09","0.445",,,,,,,,,,,,,,,
"1721517040.191","0.546",,,,,,,,,,,,,,,
"1721517040.293","0.647",,,,,,,,,,,,,,,
"1721517040.393","0.748",,,,,,,,,,,,,,,
"1721517040.494","0.849",,,,,,,,,,,,,,,
"1721517040.595","0.95",,,,,,,,,,,,,,,
"1721517040.644",,"0",,,,,,,,,,,,,,
"1721517040.645",,,"2","1.3","-80",,,,,,,,,,,
"1721517040.646",,,,,,"0.52","-0.14",,,,,,,,,
"1721517040.647",,,,,,,,"9.9","-0.01","0","0.03",,,,,
"1721517040.648",,,,,,,,,,,,"1.54","-3.09","3.02",,
"1721517040.649",,,,,,,,,,,,,,,"1876765",
"1721517040.695","0.047",,,,,,,,,,,,,,,
"1721517040.797","0.148",,,,,,,,,,,,,,,
"1721517040.898","0.249",,,,,,,,,,,,,,,
"1721517040.999","0.35",,,,,,,,,,,,,,,
"1721517041.1","0.451",,,,,,,,,,,,,,,
"1721517041.201","0.552",,,,,,,,,,,,,,,
"1721517041.304","0.653",,,,,,,,,,,,,,,
"1721517041.403","0.754",,,,,,,,,,,,,,,
"1721517041.504","0.855",,,,,,,,,,,,,,,
"1721517041.605","0.956",,,,,,,,,,,,,,,
"1721517041.65",,"0",,,,,,,,,,,,,,
"1721517041.651",,,"2.1","1.32","-79",,,,,,,,,,,
"1721517041.652",,,,,,"0.5","-0.21","9.87","0.04",,,,,,,
"1721517041.653",,,,,,,,,,"0.04","0.04","1.54",,,,
"1721517041.654",,,,,,,,,,,,,"-3.09","3.02","1877769",
"1721517041.705","0.052",,,,,,,,,,,,,,,
"1721517041.807","0.153",,,,,,,,,,,,,,,
"1721517041.908","0.254",,,,,,,,,,,,,,,
"1721517042.009","0.355",,,,,,,,,,,,,,,
"1721517042.11","0.456",,,,,,,,,,,,,,,
"1721517042.211","0.557",,,,,,,,,,,,,,,
"1721517042.312","0.658",,,,,,,,,,,,,,,
"1721517042.413","0.759",,,,,,,,,,,,,,,
"1721517042.514","0.86",,,,,,,,,,,,,,,
"1721517042.615","0.961",,,,,,,,,,,,,,,
"1721517042.653",,"0","2",,,,,,,,,,,,,
"1721517042.654",,,,"1.31","-79","0.51",,,,,,,,,,
"1721517042.655",,,,,,,"-0.15","9.89","0",,,,,,,
"1721517042.656",,,,,,,,,,"0.03","0.03","1.54","-3.09",,,
"1721517042.657",,,,,,,,,,,,,,"3.03","1878774",
"1721517042.715","0.059",,,,,,,,,,,,,,,
"1721517042.817","0.16",,,,,,,,,,,,,,,
"1721517042.918","0.261",,,,,,,,,,,,,,,
"1721517043.019","0.362",,,,,,,,,,,,,,,
"1721517043.12","0.463",,,,,,,,,,,,,,,
"1721517043.221","0.564",,,,,,,,,,,,,,,
"1721517043.322","0.665",,,,,,,,,,,,,,,
"1721517043.423","0.766",,,,,,,,,,,,,,,
"1721517043.524","0.867",,,,,,,,,,,,,,,
"1721517043.625","0.968",,,,,,,,,,,,,,,
"1721517043.655",,"0",,,,,,,,,,,,,,
"1721517043.656",,,"2","1.31","-80","0.51",,,,,,,,,,
"1721517043.657",,,,,,,"-0.14","9.88","0",,,,,,,
"1721517043.658",,,,,,,,,,"0","0","1.54",,,,
"1721517043.659",,,,,,,,,,,,,"-3.08","3.03","1879778",
"1721517043.726","0.067",,,,,,,,,,,,,,,
"1721517043.827","0.168",,,,,,,,,,,,,,,
"1721517043.928","0.269",,,,,,,,,,,,,,,
"1721517044.029","0.37",,,,,,,,,,,,,,,
"1721517044.13","0.471",,,,,,,,,,,,,,,
"1721517044.231","0.572",,,,,,,,,,,,,,,
"1721517044.332","0.673",,,,,,,,,,,,,,,
"1721517044.433","0.774",,,,,,,,,,,,,,,
"1721517044.534","0.875",,,,,,,,,,,,,,,
"1721517044.635","0.976",,,,,,,,,,,,,,,
"1721517044.658",,"0","2","1.32",,,,,,,,,,,,
"1721517044.659",,,,,"-79","0.5","-0.14",,,,,,,,,
"1721517044.66",,,,,,,,"9.88","0.01","0.01",,,,,,
"1721517044.661",,,,,,,,,,,"0.02","1.54","-3.09","3.03",,
"1721517044.662",,,,,,,,,,,,,,,"1880779",
"1721517044.735","0.074",,,,,,,,,,,,,,,
"1721517044.837","0.175",,,,,,,,,,,,,,,
"1721517044.938","0.276",,,,,,,,,,,,,,,
"1721517045.039","0.377",,,,,,,,,,,,,,,
"1721517045.14","0.478",,,,,,,,,,,,,,,
"1721517045.241","0.579",,,,,,,,,,,,,,,
"1721517045.342","0.68",,,,,,,,,,,,,,,
"1721517045.443","0.781",,,,,,,,,,,,,,,
"1721517045.544","0.882",,,,,,,,,,,,,,,
"1721517045.645","0.983",,,,,,,,,,,,,,,
"1721517045.66",,"0","2.1",,,,,,,,,,,,,
"1721517045.661",,,,"1.32","-79","0.5",,,,,,,,,,
"1721517045.662",,,,,,,"-0.1","9.9","0.04",,,,,,,
"1721517045.663",,,,,,,,,,"0.02","0","1.54","-3.09",,,
"1721517045.664",,,,,,,,,,,,,,"3.03","1881782",
"1721517045.745","0.082",,,,,,,,,,,,,,,
"1721517045.847","0.183",,,,,,,,,,,,,,,
"1721517045.948","0.284",,,,,,,,,,,,,,,
"1721517046.049","0.385",,,,,,,,,,,,,,,
"1721517046.15","0.486",,,,,,,,,,,,,,,
"1721517046.251","0.587",,,,,,,,,,,,,,,
"1721517046.352","0.688",,,,,,,,,,,,,,,
"1721517046.453","0.789",,,,,,,,,,,,,,,
"1721517046.554","0.89",,,,,,,,,,,,,,,
"1721517046.655","0.991",,,,,,,,,,,,,,,
"1721517046.662",,"0","2.1",,,,,,,,,,,,,
"1721517046.663",,,,"1.32","-79","0.49","-0.13",,,,,,,,,
"1721517046.664",,,,,,,,"9.89","0.01","0.01",,,,,,
"1721517046.665",,,,,,,,,,,"0","1.54","-3.09","3.03","1882785",
"1721517046.756","0.09",,,,,,,,,,,,,,,
"1721517046.857","0.191",,,,,,,,,,,,,,,
"1721517046.958","0.292",,,,,,,,,,,,,,,
"1721517047.059","0.393",,,,,,,,,,,,,,,
"1721517047.16","0.494",,,,,,,,,,,,,,,
"1721517047.261","0.595",,,,,,,,,,,,,,,
"1721517047.362","0.696",,,,,,,,,,,,,,,
"1721517047.463","0.797",,,,,,,,,,,,,,,
"1721517047.564","0.898",,,,,,,,,,,,,,,
"1721517047.665","0.999",,,,,,,,,,,,,,,
"1721517047.766","1.1",,,,,,,,,,,,,,,
"1721517047.867","1.201",,,,,,,,,,,,,,,
"1721517047.968","1.302",,,,,,,,,,,,,,,
"1721517048.069","1.403",,,,,,,,,,,,,,,
"1721517048.17","1.504",,,,,,,,,,,,,,,
"1721517048.271","1.605",,,,,,,,,,,,,,,
"1721517048.372","1.706",,,,,,,,,,,,,,,
"1721517048.473","1.807",,,,,,,,,,,,,,,
"1721517048.574","1.908",,,,,,,,,,,,,,,
"1721517048.593",,"0","2.2","1.32",,,,,,,,,,,,
"1721517048.594",,,,,"-79","0.49",,,,,,,,,,
"1721517048.595",,,,,,,"-0.16","9.9","0","0.02",,,,,,
"1721517048.596",,,,,,,,,,,"-0.01","1.54","-3.08","3.04",,
"1721517048.597",,,,,,,,,,,,,,,"1883755",
"1721517048.675","0.078",,,,,,,,,,,,,,,
"1721517048.776","0.179",,,,,,,,,,,,,,,
"1721517048.877","0.28",,,,,,,,,,,,,,,
"1721517048.978","0.381",,,,,,,,,,,,,,,
"1721517049.079","0.482",,,,,,,,,,,,,,,
"1721517049.18","0.583",,,,,,,,,,,,,,,
"1721517049.281","0.684",,,,,,,,,,,,,,,
"1721517049.382","0.785",,,,,,,,,,,,,,,
"1721517049.483","0.886",,,,,,,,,,,,,,,
"1721517049.584","0.987",,,,,,,,,,,,,,,
"1721517049.597",,"0","2.1",,,,,,,,,,,,,
"1721517049.598",,,,"1.31","-79","0.47",,,,,,,,,,
"1721517049.599",,,,,,,"-0.19","9.88","0.03","0.01",,,,,,
"1721517049.6",,,,,,,,,,,"-0.02","1.55","-3.09",,,
"1721517049.601",,,,,,,,,,,,,,"3.04","1885717",
"1721517049.684","0.084",,,,,,,,,,,,,,,
"1721517049.786","0.185",,,,,,,,,,,,,,,
"1721517049.887","0.286",,,,,,,,,,,,,,,
"1721517049.988","0.387",,,,,,,,,,,,,,,
"1721517050.089","0.488",,,,,,,,,,,,,,,
"1721517050.19","0.589",,,,,,,,,,,,,,,
"1721517050.291","0.69",,,,,,,,,,,,,,,
"1721517050.392","0.791",,,,,,,,,,,,,,,
"1721517050.493","0.892",,,,,,,,,,,,,,,
"1721517050.594","0.993",,,,,,,,,,,,,,,
"1721517050.602",,"0","2.3",,,,,,,,,,,,,
"1721517050.603",,,,"1.32","-80","0.51",,,,,,,,,,
"1721517050.604",,,,,,,"-0.19","9.87","0",,,,,,,
"1721517050.605",,,,,,,,,,"0","-0.02","1.54","-3.09",,,
"1721517050.606",,,,,,,,,,,,,,"3.04","1886721",
"1721517050.694","0.089",,,,,,,,,,,,,,,
"1721517050.796","0.19",,,,,,,,,,,,,,,
"1721517050.897","0.291",,,,,,,,,,,,,,,
"1721517050.998","0.392",,,,,,,,,,,,,,,
"1721517051.099","0.493",,,,,,,,,,,,,,,
"1721517051.202","0.594",,,,,,,,,,,,,,,
"1721517051.301","0.695",,,,,,,,,,,,,,,
"1721517051.402","0.796",,,,,,,,,,,,,,,
"1721517051.503","0.897",,,,,,,,,,,,,,,
"1721517051.604","0.998",,,,,,,,,,,,,,,
"1721517051.605",,"0",,,,,,,,,,,,,,
"1721517051.606",,,"2.2","1.32","-80",,,,,,,,,,,
"1721517051.607",,,,,,"0.47","-0.2","9.89",,,,,,,,
"1721517051.608",,,,,,,,,"-0.04","-0.01","0","1.54",,,,
"1721517051.609",,,,,,,,,,,,,"-3.09","3.06","1887726",
"1721517051.705","0.096",,,,,,,,,,,,,,,
"1721517051.806","0.197",,,,,,,,,,,,,,,
"1721517051.907","0.298",,,,,,,,,,,,,,,
"1721517052.008","0.399",,,,,,,,,,,,,,,
"1721517052.109","0.5",,,,,,,,,,,,,,,
"1721517052.21","0.601",,,,,,,,,,,,,,,
"1721517052.311","0.702",,,,,,,,,,,,,,,
"1721517052.412","0.803",,,,,,,,,,,,,,,
"1721517052.513","0.904",,,,,,,,,,,,,,,
"1721517052.607",,"0",,,,,,,,,,,,,,
"1721517052.608",,,"2.3","1.32","-80","0.49",,,,,,,,,,
"1721517052.609",,,,,,,"-0.15","9.86","0.02",,,,,,,
"1721517052.61",,,,,,,,,,"0.01","0","1.55",,,,
"1721517052.611",,,,,,,,,,,,,"-3.09","3.05","1888729",
"1721517052.613","0.003",,,,,,,,,,,,,,,
"1721517052.715","0.104",,,,,,,,,,,,,,,
"1721517052.816","0.205",,,,,,,,,,,,,,,
"1721517052.917","0.306",,,,,,,,,,,,,,,
"1721517053.018","0.407",,,,,,,,,,,,,,,
"1721517053.119","0.508",,,,,,,,,,,,,,,
"1721517053.22","0.609",,,,,,,,,,,,,,,
"1721517053.321","0.71",,,,,,,,,,,,,,,
"1721517053.422","0.811",,,,,,,,,,,,,,,
"1721517053.523","0.912",,,,,,,,,,,,,,,
"1721517053.61",,"0",,,,,,,,,,,,,,
"1721517053.611",,,"2.3","1.32","-79","0.51",,,,,,,,,,
"1721517053.612",,,,,,,"-0.12","9.89","0.01",,,,,,,
"1721517053.613",,,,,,,,,,"-0.01","0.02","1.54",,,,
"1721517053.614",,,,,,,,,,,,,"-3.08","3.06","1889731",
"1721517053.623","0.01",,,,,,,,,,,,,,,
"1721517053.725","0.111",,,,,,,,,,,,,,,
"1721517053.826","0.212",,,,,,,,,,,,,,,
"1721517053.927","0.313",,,,,,,,,,,,,,,
"1721517054.028","0.414",,,,,,,,,,,,,,,
"1721517054.129","0.515",,,,,,,,,,,,,,,
"1721517054.23","0.616",,,,,,,,,,,,,,,
"1721517054.331","0.717",,,,,,,,,,,,,,,
"1721517054.432","0.818",,,,,,,,,,,,,,,
"1721517054.533","0.919",,,,,,,,,,,,,,,
"1721517054.612",,"0","2.4",,,,,,,,,,,,,
"1721517054.613",,,,"1.33","-81",,,,,,,,,,,
"1721517054.614",,,,,,"0.5","-0.14","9.87","0",,,,,,,
"1721517054.615",,,,,,,,,,"0.02","0.01","1.54","-3.09",,,
"1721517054.616",,,,,,,,,,,,,,"3.06","1890734",
"1721517054.633","0.018",,,,,,,,,,,,,,,
"1721517054.735","0.119",,,,,,,,,,,,,,,
"1721517054.836","0.22",,,,,,,,,,,,,,,
"1721517054.937","0.321",,,,,,,,,,,,,,,
"1721517055.038","0.422",,,,,,,,,,,,,,,
"1721517055.139","0.523",,,,,,,,,,,,,,,
"1721517055.24","0.624",,,,,,,,,,,,,,,
"1721517055.341","0.725",,,,,,,,,,,,,,,
"1721517055.442","0.826",,,,,,,,,,,,,,,
"1721517055.543","0.927",,,,,,,,,,,,,,,
"1721517055.614",,"0","2.1","1.31",,,,,,,,,,,,
"1721517055.615",,,,,"-80","0.49",,,,,,,,,,
"1721517055.616",,,,,,,"-0.15","9.86","0","0.02",,,,,,
