timestamp(ms),navlooprate,prof_period_us,prof_overruns,prof_loop_work_avg_us,prof_loop_work_max_us,prof_getsensordata_avg_us,prof_getsensordata_max_us,prof_imu_avg_us,prof_imu_max_us,prof_baro_avg_us,prof_baro_max_us,prof_adxl_avg_us,prof_adxl_max_us,prof_mag_avg_us,prof_mag_max_us,prof_sensor_post_avg_us,prof_sensor_post_max_us,prof_kfrun_avg_us,prof_kfrun_max_us,prof_accel_adjust_avg_us,prof_accel_adjust_max_us,loggingtime_avg_us,loggingtime_max_us,loggingtime_count,
"1779672088.189",,,,,,,"34884","296","310",,,,,,,,,,,,,,,,
"1779672088.19",,,,,,,,,,"214.571426","231",,,,,,,,,,,,,,
"1779672088.191",,,,,,,,,,,,"94.071426","103","1481.571411",,,,,,,,,,,
"1779672088.194",,,,,,,,,,,,,,,"1563",,,,,,,,,,
"1779672088.195",,,,,,,,,,,,,,,,"98.785713",,,,,,,,,
"1779672088.198",,,,,,,,,,,,,,,,,"208","3753.142822",,,,,,,
"1779672088.199",,,,,,,,,,,,,,,,,,,"4219",,,,,,
"1779672088.247",,,,,,,,,,,,,,,,,,,,,,"1225.285767","1430","14",
"1779672088.527","26.913118",,,,,,,,,,,,,,,,,,,,,,,,
"1779672088.71",,"10000","14",,,,,,,,,,,,,,,,,,,,,,
"1779672088.714",,,,"36032",,,,,,,,,,,,,,,,,,,,,
"1779672088.715",,,,,"38373",,,,,,,,,,,,,,,,,,,,
"1779672088.718",,,,,,"32144.857422","34578",,,,,,,,,,,,,,,,,,
"1779672088.719",,,,,,,,"297.714294","308","209",,,,,,,,,,,,,,,
"1779672088.72",,,,,,,,,,,"217","95.714287","111",,,,,,,,,,,,
"1779672088.721",,,,,,,,,,,,,,"1488.071411","1530","92.285713",,,,,,,,,
"1779672088.722",,,,,,,,,,,,,,,,,"102","3797.857178",,,,,,,
"1779672088.723",,,,,,,,,,,,,,,,,,,"4869",,,,,,
"1779672088.767",,,,,,,,,,,,,,,,,,,,,,"1201","1275","14",
"1779672089.052","26.856668",,,,,,,,,,,,,,,,,,,,,,,,
"1779672089.235",,"10000","14",,,,,,,,,,,,,,,,,,,,,,
"1779672089.238",,,,"36127.070312",,,,,,,,,,,,,,,,,,,,,
"1779672089.239",,,,,"38612",,,,,,,,,,,,,,,,,,,,
"1779672089.24",,,,,,"32306.785156","34742","296.642853",,,,,,,,,,,,,,,,,
"1779672089.241",,,,,,,,,"313","209.714279","224",,,,,,,,,,,,,,
"1779672089.245",,,,,,,,,,,,"92.428574",,,,,,,,,,,,,
"1779672089.247",,,,,,,,,,,,,"107",,,,,,,,,,,,
"1779672089.248",,,,,,,,,,,,,,"1492.714233","1531",,,,,,,,,,
"1779672089.249",,,,,,,,,,,,,,,,"90.85714","103","3728",,,,,,,
"1779672089.25",,,,,,,,,,,,,,,,,,,"3787",,,,,,
"1779672089.297",,,,,,,,,,,,,,,,,,,,,,"1201.214233","1212","14",
"1779672089.58","26.761438",,,,,,,,,,,,,,,,,,,,,,,,
"1779672089.764",,"10000","14",,,,,,,,,,,,,,,,,,,,,,
"1779672089.767",,,,"36237.570312","39013",,,,,,,,,,,,,,,,,,,,
"1779672089.768",,,,,,"32439.072266",,,,,,,,,,,,,,,,,,,
"1779672089.769",,,,,,,"35265","296.785706",,,,,,,,,,,,,,,,,
"1779672089.77",,,,,,,,,"314","212.714279","227","91.571426",,,,,,,,,,,,,
"1779672089.771",,,,,,,,,,,,,"106","1485.5","1541",,,,,,,,,,
"1779672089.774",,,,,,,,,,,,,,,,"88.714287",,,,,,,,,
"1779672089.775",,,,,,,,,,,,,,,,,"97",,,,,,,,
"1779672089.778",,,,,,,,,,,,,,,,,,"3708.071533","3751",,,,,,
"1779672089.827",,,,,,,,,,,,,,,,,,,,,,"1196.428589","1209","14",
"1779672090.109","26.67728",,,,,,,,,,,,,,,,,,,,,,,,
"1779672090.294",,"10000","14",,,,,,,,,,,,,,,,,,,,,,
"1779672090.296",,,,"36348","38643",,,,,,,,,,,,,,,,,,,,
"1779672090.297",,,,,,"32510.785156",,,,,,,,,,,,,,,,,,,
"1779672090.298",,,,,,,"34885","294.285706",,,,,,,,,,,,,,,,,
"1779672090.299",,,,,,,,,"307","210.357147","219",,,,,,,,,,,,,,
"1779672090.3",,,,,,,,,,,,"97.285713","107","1483.285767",,,,,,,,,,,
"1779672090.301",,,,,,,,,,,,,,,"1518","91.428574",,,,,,,,,
"1779672090.302",,,,,,,,,,,,,,,,,"99",,,,,,,,
"1779672090.306",,,,,,,,,,,,,,,,,,"3747.642822","3817",,,,,,
"1779672090.347",,,,,,,,,,,,,,,,,,,,,,"1197.285767","1209","14",
"1779672090.638","26.613382",,,,,,,,,,,,,,,,,,,,,,,,
"1779672090.822",,"10000","14",,,,,,,,,,,,,,,,,,,,,,
"1779672090.828",,,,"36363.570312",,,,,,,,,,,,,,,,,,,,,
"1779672090.829",,,,,"39034",,,,,,,,,,,,,,,,,,,,
"1779672090.83",,,,,,"32481.072266",,,,,,,,,,,,,,,,,,,
"1779672090.831",,,,,,,"35191","300.785706",,,,,,,,,,,,,,,,,
"1779672090.832",,,,,,,,,"312","212.285721","237",,,,,,,,,,,,,,
"1779672090.833",,,,,,,,,,,,"91.214287","103","1480.785767",,,,,,,,,,,
"1779672090.834",,,,,,,,,,,,,,,"1542","90.928574","97",,,,,,,,
"1779672090.835",,,,,,,,,,,,,,,,,,"3790.642822","4224",,,,,,
"1779672090.877",,,,,,,,,,,,,,,,,,,,,,"1220.714233","1477","14",
"1779672091.168","26.576971",,,,,,,,,,,,,,,,,,,,,,,,
"1779672091.352",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672091.353",,,"14",,,,,,,,,,,,,,,,,,,,,,
"1779672091.356",,,,"36431.5",,,,,,,,,,,,,,,,,,,,,
"1779672091.357",,,,,"39592",,,,,,,,,,,,,,,,,,,,
"1779672091.36",,,,,,"32626.427734","35834","299",,,,,,,,,,,,,,,,,
"1779672091.361",,,,,,,,,"310","211.214279","224",,,,,,,,,,,,,,
"1779672091.362",,,,,,,,,,,,"94.214287","105",,,,,,,,,,,,
"1779672091.363",,,,,,,,,,,,,,"1488.428589","1538","90.714287",,,,,,,,,
"1779672091.364",,,,,,,,,,,,,,,,,"107","3716.214355","3799",,,,,,
"1779672091.407",,,,,,,,,,,,,,,,,,,,,,"1213.5","1394","14",
"1779672091.697","26.576773",,,,,,,,,,,,,,,,,,,,,,,,
"1779672091.882",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672091.883",,,"14",,,,,,,,,,,,,,,,,,,,,,
"1779672091.889",,,,"36536.570312","39051",,,,,,,,,,,,,,,,,,,,
"1779672091.891",,,,,,"32677.072266","35194",,,,,,,,,,,,,,,,,,
"1779672091.892",,,,,,,,"300.5","326","208.928574",,,,,,,,,,,,,,,
"1779672091.893",,,,,,,,,,,"224","93.714287","102",,,,,,,,,,,,
"1779672091.894",,,,,,,,,,,,,,"1488.785767","1552","90.428574",,,,,,,,,
"1779672091.895",,,,,,,,,,,,,,,,,"95","3772.928467","4279",,,,,,
"1779672091.937",,,,,,,,,,,,,,,,,,,,,,"1192.5","1209","14",
"1779672092.23","26.495512",,,,,,,,,,,,,,,,,,,,,,,,
"1779672092.415",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672092.416",,,"14",,,,,,,,,,,,,,,,,,,,,,
"1779672092.418",,,,"36669","39374",,,,,,,,,,,,,,,,,,,,
"1779672092.419",,,,,,"32850.5","35496",,,,,,,,,,,,,,,,,,
"1779672092.42",,,,,,,,"294.428558","307",,,,,,,,,,,,,,,,
"1779672092.421",,,,,,,,,,"213.214279","278","92.928574","100",,,,,,,,,,,,
"1779672092.425",,,,,,,,,,,,,,"1507.571411",,,,,,,,,,,
"1779672092.427",,,,,,,,,,,,,,,"1578",,,,,,,,,,
"1779672092.428",,,,,,,,,,,,,,,,"89.714287","97",,,,,,,,
"1779672092.429",,,,,,,,,,,,,,,,,,"3727.571533","3794",,,,,,
"1779672092.477",,,,,,,,,,,,,,,,,,,,,,"1196.928589","1208","14",
"1779672092.765","26.435486",,,,,,,,,,,,,,,,,,,,,,,,
"1779672092.95",,"10000","14",,,,,,,,,,,,,,,,,,,,,,
"1779672092.955",,,,"36593.285156",,,,,,,,,,,,,,,,,,,,,
"1779672092.956",,,,,"39708",,,,,,,,,,,,,,,,,,,,
"1779672092.958",,,,,,"32708.927734","35868",,,,,,,,,,,,,,,,,,
"1779672092.959",,,,,,,,"295.714294","308","228.714279","487",,,,,,,,,,,,,,
"1779672092.96",,,,,,,,,,,,"96.428574","164",,,,,,,,,,,,
"1779672092.961",,,,,,,,,,,,,,"1491","1552","91.071426",,,,,,,,,
"1779672092.962",,,,,,,,,,,,,,,,,"101","3793.214355",,,,,,,
"1779672092.963",,,,,,,,,,,,,,,,,,,"4665",,,,,,
"1779672093.007",,,,,,,,,,,,,,,,,,,,,,"1207.642822","1285","14",
"1779672093.297","26.385838",,,,,,,,,,,,,,,,,,,,,,,,
"1779672093.483",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672093.484",,,"14",,,,,,,,,,,,,,,,,,,,,,
"1779672093.486",,,,"36733.785156","39699",,,,,,,,,,,,,,,,,,,,
"1779672093.488",,,,,,"32895.570312","35898",,,,,,,,,,,,,,,,,,
"1779672093.489",,,,,,,,"293.5","302","214.571426",,,,,,,,,,,,,,,
"1779672093.49",,,,,,,,,,,"223","94.85714","109",,,,,,,,,,,,
"1779672093.491",,,,,,,,,,,,,,"1487.214233","1527",,,,,,,,,,
"1779672093.496",,,,,,,,,,,,,,,,"91.64286","101",,,,,,,,
"1779672093.498",,,,,,,,,,,,,,,,,,"3751.857178","3816",,,,,,
"1779672093.547",,,,,,,,,,,,,,,,,,,,,,"1196.428589","1207","14",
"1779672093.796","26.140305",,,,,,,,,,,,,,,,,,,,,,,,
"1779672094.02",,"10000","14",,,,,,,,,,,,,,,,,,,,,,
"1779672094.025",,,,"36795.714844",,,,,,,,,,,,,,,,,,,,,
"1779672094.026",,,,,"39249",,,,,,,,,,,,,,,,,,,,
"1779672094.028",,,,,,"32982.144531","35477",,,,,,,,,,,,,,,,,,
"1779672094.029",,,,,,,,"294.214294","303","209.571426","225",,,,,,,,,,,,,,
"1779672094.03",,,,,,,,,,,,"93.85714","115",,,,,,,,,,,,
"1779672094.031",,,,,,,,,,,,,,"1491.642822","1533","91.714287","97",,,,,,,,
"1779672094.032",,,,,,,,,,,,,,,,,,"3728.785645","3809",,,,,,
"1779672094.077",,,,,,,,,,,,,,,,,,,,,,"1203.714233","1217","14",
"1779672094.332","26.103485",,,,,,,,,,,,,,,,,,,,,,,,
"1779672094.556",,"10000","14",,,,,,,,,,,,,,,,,,,,,,
"1779672094.558",,,,"36922.714844",,,,,,,,,,,,,,,,,,,,,
"1779672094.559",,,,,"40002","33118.214844","36153",,,,,,,,,,,,,,,,,,
"1779672094.56",,,,,,,,"295.214294","308",,,,,,,,,,,,,,,,
"1779672094.561",,,,,,,,,,"214.428574","226","94.571426","105",,,,,,,,,,,,
"1779672094.566",,,,,,,,,,,,,,"1482.5","1553",,,,,,,,,,
"1779672094.568",,,,,,,,,,,,,,,,"91.85714","103",,,,,,,,
"1779672094.569",,,,,,,,,,,,,,,,,,"3716.785645","3766",,,,,,
"1779672094.617",,,,,,,,,,,,,,,,,,,,,,"1198.071411","1210","14",
"1779672094.868","26.088381",,,,,,,,,,,,,,,,,,,,,,,,
"1779672095.055",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672095.056",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672095.058",,,,"36923.847656","39492",,,,,,,,,,,,,,,,,,,,
"1779672095.059",,,,,,"33102.691406","35669",,,,,,,,,,,,,,,,,,
"1779672095.06",,,,,,,,"299.461548","306","210","216",,,,,,,,,,,,,,
"1779672095.061",,,,,,,,,,,,"90.307693","103",,,,,,,,,,,,
"1779672095.064",,,,,,,,,,,,,,"1499.230713",,,,,,,,,,,
"1779672095.065",,,,,,,,,,,,,,,"1536",,,,,,,,,,
"1779672095.067",,,,,,,,,,,,,,,,"90.230766",,,,,,,,,
"1779672095.068",,,,,,,,,,,,,,,,,"101","3732.153809",,,,,,,
"1779672095.069",,,,,,,,,,,,,,,,,,,"3832",,,,,,
"1779672095.117",,,,,,,,,,,,,,,,,,,,,,"1199","1209","13",
"1779672095.369","26.022652",,,,,,,,,,,,,,,,,,,,,,,,
"1779672095.557",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672095.558",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672095.559",,,,"37068.847656","39539",,,,,,,,,,,,,,,,,,,,
"1779672095.56",,,,,,"33263.152344","35721",,,,,,,,,,,,,,,,,,
"1779672095.561",,,,,,,,"304.769226","345",,,,,,,,,,,,,,,,
"1779672095.564",,,,,,,,,,"219",,,,,,,,,,,,,,,
"1779672095.565",,,,,,,,,,,"241",,,,,,,,,,,,,,
"1779672095.567",,,,,,,,,,,,"95.46154",,,,,,,,,,,,,
"1779672095.568",,,,,,,,,,,,,"110","1491.692261","1546",,,,,,,,,,
"1779672095.569",,,,,,,,,,,,,,,,"90.230766","97",,,,,,,,
"1779672095.57",,,,,,,,,,,,,,,,,,"3718.461426","3807",,,,,,
"1779672095.617",,,,,,,,,,,,,,,,,,,,,,"1201.461548","1252","13",
"1779672095.871","25.990551",,,,,,,,,,,,,,,,,,,,,,,,
"1779672096.059",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672096.06",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672096.061",,,,"37119.078125","39482",,,,,,,,,,,,,,,,,,,,
"1779672096.065",,,,,,"33301.230469",,,,,,,,,,,,,,,,,,,
"1779672096.067",,,,,,,"35736",,,,,,,,,,,,,,,,,,
"1779672096.068",,,,,,,,"299.384613","310",,,,,,,,,,,,,,,,
"1779672096.069",,,,,,,,,,"212.769226","223","92.46154",,,,,,,,,,,,,
"1779672096.07",,,,,,,,,,,,,"101","1478.615356","1526",,,,,,,,,,
"1779672096.071",,,,,,,,,,,,,,,,"91.153847","97",,,,,,,,
"1779672096.072",,,,,,,,,,,,,,,,,,"3729.384521","3830",,,,,,
"1779672096.117",,,,,,,,,,,,,,,,,,,,,,"1197.461548","1233","13",
"1779672096.376","25.947418",,,,,,,,,,,,,,,,,,,,,,,,
"1779672096.562",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672096.566",,,,"37020.847656",,,,,,,,,,,,,,,,,,,,,
"1779672096.567",,,,,"39634",,,,,,,,,,,,,,,,,,,,
"1779672096.569",,,,,,"33208.769531",,,,,,,,,,,,,,,,,,,
"1779672096.57",,,,,,,"35873","293.769226","308",,,,,,,,,,,,,,,,
"1779672096.571",,,,,,,,,,"213.615387","231",,,,,,,,,,,,,,
"1779672096.572",,,,,,,,,,,,"98","108","1492.076904",,,,,,,,,,,
"1779672096.573",,,,,,,,,,,,,,,"1590","90.615387","99",,,,,,,,
"1779672096.574",,,,,,,,,,,,,,,,,,"3721.153809","3794",,,,,,
"1779672096.616",,,,,,,,,,,,,,,,,,,,,,"1228.923096",,,
"1779672096.617",,,,,,,,,,,,,,,,,,,,,,,"1440","13",
"1779672096.877","25.876261",,,,,,,,,,,,,,,,,,,,,,,,
"1779672097.066",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672097.068",,,,"37323.152344","39796",,,,,,,,,,,,,,,,,,,,
"1779672097.07",,,,,,"33440.460938","35925",,,,,,,,,,,,,,,,,,
"1779672097.071",,,,,,,,"296.076935","307",,,,,,,,,,,,,,,,
"1779672097.074",,,,,,,,,,"214.461533",,,,,,,,,,,,,,,
"1779672097.076",,,,,,,,,,,"227",,,,,,,,,,,,,,
"1779672097.077",,,,,,,,,,,,"95.92308",,,,,,,,,,,,,
"1779672097.078",,,,,,,,,,,,,"104","1479.307739",,,,,,,,,,,
"1779672097.079",,,,,,,,,,,,,,,"1533","91.92308","98",,,,,,,,
"1779672097.08",,,,,,,,,,,,,,,,,,"3792.769287","4486",,,,,,
"1779672097.126",,,,,,,,,,,,,,,,,,,,,,"1201",,,
"1779672097.127",,,,,,,,,,,,,,,,,,,,,,,"1211","13",
"1779672097.385","25.823378",,,,,,,,,,,,,,,,,,,,,,,,
"1779672097.575",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672097.577",,,,"37213.921875",,,,,,,,,,,,,,,,,,,,,
"1779672097.578",,,,,"39709",,,,,,,,,,,,,,,,,,,,
"1779672097.579",,,,,,"33378.308594","35936","298.769226","314",,,,,,,,,,,,,,,,
"1779672097.58",,,,,,,,,,"209.07692","219",,,,,,,,,,,,,,
"1779672097.581",,,,,,,,,,,,"93.769234","105","1491.153809","1529",,,,,,,,,,
"1779672097.582",,,,,,,,,,,,,,,,"90.230766","96",,,,,,,,
"1779672097.583",,,,,,,,,,,,,,,,,,"3737.461426","3797",,,,,,
"1779672097.627",,,,,,,,,,,,,,,,,,,,,,"1219.538452","1345","13",
"1779672097.886","25.798103",,,,,,,,,,,,,,,,,,,,,,,,
"1779672098.076",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672098.078",,,,"37443.152344",,,,,,,,,,,,,,,,,,,,,
"1779672098.079",,,,,"39886","33585.152344",,,,,,,,,,,,,,,,,,,
"1779672098.08",,,,,,,"36128","294.230774","304",,,,,,,,,,,,,,,,
"1779672098.081",,,,,,,,,,"209.92308","222","92.846153",,,,,,,,,,,,,
"1779672098.082",,,,,,,,,,,,,"110",,,,,,,,,,,,
"1779672098.084",,,,,,,,,,,,,,"1495.461548",,,,,,,,,,,
"1779672098.085",,,,,,,,,,,,,,,"1537",,,,,,,,,,
"1779672098.088",,,,,,,,,,,,,,,,"91.692307","98","3767.923096",,,,,,,
"1779672098.089",,,,,,,,,,,,,,,,,,,"4204",,,,,,
"1779672098.136",,,,,,,,,,,,,,,,,,,,,,"1200",,,
"1779672098.137",,,,,,,,,,,,,,,,,,,,,,,"1216","13",
"1779672098.395","25.738052",,,,,,,,,,,,,,,,,,,,,,,,
"1779672098.584",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672098.586",,,,"37428.847656","40069",,,,,,,,,,,,,,,,,,,,
"1779672098.587",,,,,,"33599.078125","36284",,,,,,,,,,,,,,,,,,
"1779672098.588",,,,,,,,"294.076935","304","213.692307","230",,,,,,,,,,,,,,
"1779672098.589",,,,,,,,,,,,"93.153847","106",,,,,,,,,,,,
"1779672098.59",,,,,,,,,,,,,,"1564.692261","2520","91.692307","99",,,,,,,,
"1779672098.591",,,,,,,,,,,,,,,,,,"3741.230713","3842",,,,,,
"1779672098.637",,,,,,,,,,,,,,,,,,,,,,"1203.615356","1248","13",
"1779672098.898","25.736858",,,,,,,,,,,,,,,,,,,,,,,,
"1779672099.089",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672099.09",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672099.095",,,,"37772.460938",,,,,,,,,,,,,,,,,,,,,
"1779672099.096",,,,,"40108",,,,,,,,,,,,,,,,,,,,
"1779672099.098",,,,,,"33969",,,,,,,,,,,,,,,,,,,
"1779672099.099",,,,,,,"36292","294.769226","304",,,,,,,,,,,,,,,,
"1779672099.1",,,,,,,,,,"213.384613","223",,,,,,,,,,,,,,
"1779672099.101",,,,,,,,,,,,"95.07692","107","1480.769287",,,,,,,,,,,
"1779672099.102",,,,,,,,,,,,,,,"1549","92.615387","103",,,,,,,,
"1779672099.103",,,,,,,,,,,,,,,,,,"3709.307617","3791",,,,,,
"1779672099.147",,,,,,,,,,,,,,,,,,,,,,"1208.461548","1327","13",
"1779672099.41","25.657604",,,,,,,,,,,,,,,,,,,,,,,,
"1779672099.601",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672099.607",,,,"37788.617188",,,,,,,,,,,,,,,,,,,,,
"1779672099.608",,,,,"40382",,,,,,,,,,,,,,,,,,,,
"1779672099.61",,,,,,"33938.847656","36584","300.769226",,,,,,,,,,,,,,,,,
"1779672099.611",,,,,,,,,"316","211.307693","224",,,,,,,,,,,,,,
"1779672099.612",,,,,,,,,,,,"94.07692","107","1491.384644",,,,,,,,,,,
"1779672099.613",,,,,,,,,,,,,,,"1533","91.153847","96",,,,,,,,
"1779672099.614",,,,,,,,,,,,,,,,,,"3753.538574","4149",,,,,,
"1779672099.656",,,,,,,,,,,,,,,,,,,,,,"1220.230713","1481",,
"1779672099.657",,,,,,,,,,,,,,,,,,,,,,,,"13",
"1779672099.921","25.558765",,,,,,,,,,,,,,,,,,,,,,,,
"1779672100.115",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672100.116",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672100.119",,,,"37840.539062","40419",,,,,,,,,,,,,,,,,,,,
"1779672100.12",,,,,,"34017.539062",,,,,,,,,,,,,,,,,,,
"1779672100.121",,,,,,,"36590","298.769226",,,,,,,,,,,,,,,,,
"1779672100.122",,,,,,,,,"307","212.307693","223",,,,,,,,,,,,,,
"1779672100.123",,,,,,,,,,,,"93.615387","102","1539.076904",,,,,,,,,,,
"1779672100.124",,,,,,,,,,,,,,,"2041","93","102",,,,,,,,
"1779672100.125",,,,,,,,,,,,,,,,,,"3728.538574","3817",,,,,,
"1779672100.166",,,,,,,,,,,,,,,,,,,,,,"1218.769287","1489","13",
"1779672100.432","25.513237",,,,,,,,,,,,,,,,,,,,,,,,
"1779672100.624",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672100.625",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672100.626",,,,"37861.308594","40808",,,,,,,,,,,,,,,,,,,,
"1779672100.627",,,,,,"34025.691406",,,,,,,,,,,,,,,,,,,
"1779672100.628",,,,,,,"36689","295.538452","309",,,,,,,,,,,,,,,,
"1779672100.629",,,,,,,,,,"208.538467","215","91.53846",,,,,,,,,,,,,
"1779672100.63",,,,,,,,,,,,,"105","1484.923096","1522",,,,,,,,,,
"1779672100.631",,,,,,,,,,,,,,,,"102","243",,,,,,,,
"1779672100.634",,,,,,,,,,,,,,,,,,"3735.538574",,,,,,,
"1779672100.635",,,,,,,,,,,,,,,,,,,"3946",,,,,,
"1779672100.677",,,,,,,,,,,,,,,,,,,,,,"1210.538452","1363","13",
"1779672100.946","25.411282",,,,,,,,,,,,,,,,,,,,,,,,
"1779672101.137",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672101.139",,,,"37946.308594","41011",,,,,,,,,,,,,,,,,,,,
"1779672101.141",,,,,,"34123.460938","37204",,,,,,,,,,,,,,,,,,
"1779672101.144",,,,,,,,"298.307678",,,,,,,,,,,,,,,,,
"1779672101.145",,,,,,,,,"310",,,,,,,,,,,,,,,,
"1779672101.147",,,,,,,,,,"227.538467","472",,,,,,,,,,,,,,
"1779672101.148",,,,,,,,,,,,"103.307693","200",,,,,,,,,,,,
"1779672101.149",,,,,,,,,,,,,,"1502.923096","1541",,,,,,,,,,
"1779672101.15",,,,,,,,,,,,,,,,"91","97","3733.153809",,,,,,,
"1779672101.151",,,,,,,,,,,,,,,,,,,"3826",,,,,,
"1779672101.197",,,,,,,,,,,,,,,,,,,,,,"1206.461548","1279","13",
"1779672101.46","25.361116",,,,,,,,,,,,,,,,,,,,,,,,
"1779672101.653",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672101.656",,,,"38155.539062",,,,,,,,,,,,,,,,,,,,,
"1779672101.657",,,,,"41394",,,,,,,,,,,,,,,,,,,,
"1779672101.658",,,,,,"34287.308594","37523","296.153839",,,,,,,,,,,,,,,,,
"1779672101.659",,,,,,,,,"312","210.461533","222",,,,,,,,,,,,,,
"1779672101.66",,,,,,,,,,,,"98.307693","115",,,,,,,,,,,,
"1779672101.661",,,,,,,,,,,,,,"1494.230713","1531","93.53846","102",,,,,,,,
"1779672101.666",,,,,,,,,,,,,,,,,,"3777.615479","4286",,,,,,
"1779672101.716",,,,,,,,,,,,,,,,,,,,,,"1199.923096",,,
"1779672101.717",,,,,,,,,,,,,,,,,,,,,,,"1215","13",
"1779672101.978","25.282814",,,,,,,,,,,,,,,,,,,,,,,,
"1779672102.17",,"10000","13",,,,,,,,,,,,,,,,,,,,,,
"1779672102.177",,,,"38296.617188","40729",,,,,,,,,,,,,,,,,,,,
"1779672102.179",,,,,,"34482.382812",,,,,,,,,,,,,,,,,,,
"1779672102.18",,,,,,,"36920","297.538452",,,,,,,,,,,,,,,,,
"1779672102.181",,,,,,,,,"313","210","220",,,,,,,,,,,,,,
"1779672102.182",,,,,,,,,,,,"92.307693","104","1524.846191",,,,,,,,,,,
"1779672102.183",,,,,,,,,,,,,,,"1897","90.92308","101",,,,,,,,
"1779672102.184",,,,,,,,,,,,,,,,,,"3713.461426","3777",,,,,,
"1779672102.227",,,,,,,,,,,,,,,,,,,,,,"1193.076904","1209","13",
"1779672102.497","25.208309",,,,,,,,,,,,,,,,,,,,,,,,
"1779672102.687",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672102.688",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672102.69",,,,"38055.230469","40800",,,,,,,,,,,,,,,,,,,,
"1779672102.691",,,,,,"34179.078125","36943",,,,,,,,,,,,,,,,,,
"1779672102.694",,,,,,,,"290.384613",,,,,,,,,,,,,,,,,
"1779672102.695",,,,,,,,,"301",,,,,,,,,,,,,,,,
"1779672102.698",,,,,,,,,,"213.461533","222",,,,,,,,,,,,,,
"1779672102.699",,,,,,,,,,,,"92.692307","100","1489.538452",,,,,,,,,,,
"1779672102.7",,,,,,,,,,,,,,,"1524","89.384613","97",,,,,,,,
"1779672102.701",,,,,,,,,,,,,,,,,,"3783.461426","4276",,,,,,
"1779672102.747",,,,,,,,,,,,,,,,,,,,,,"1222.384644","1463","13",
"1779672103.011","25.148844",,,,,,,,,,,,,,,,,,,,,,,,
"1779672103.205",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672103.206",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672103.207",,,,"38279.308594",,,,,,,,,,,,,,,,,,,,,
"1779672103.208",,,,,"40585","34419.921875","36757",,,,,,,,,,,,,,,,,,
"1779672103.209",,,,,,,,"302.461548","319",,,,,,,,,,,,,,,,
"1779672103.21",,,,,,,,,,"231.384613","456","107.92308",,,,,,,,,,,,,
"1779672103.211",,,,,,,,,,,,,"256","1485.307739","1534",,,,,,,,,,
"1779672103.215",,,,,,,,,,,,,,,,"89.307693",,,,,,,,,
"1779672103.217",,,,,,,,,,,,,,,,,"94",,,,,,,,
"1779672103.218",,,,,,,,,,,,,,,,,,"3771.923096","4009",,,,,,
"1779672103.267",,,,,,,,,,,,,,,,,,,,,,"1194.769287","1210","13",
"1779672103.529","25.13279",,,,,,,,,,,,,,,,,,,,,,,,
"1779672103.725",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672103.726",,,"13",,,,,,,,,,,,,,,,,,,,,,
"1779672103.729",,,,"38355.382812","40813",,,,,,,,,,,,,,,,,,,,
"1779672103.73",,,,,,"34552.539062",,,,,,,,,,,,,,,,,,,
"1779672103.731",,,,,,,"37029","302.384613",,,,,,,,,,,,,,,,,
"1779672103.732",,,,,,,,,"316","212.307693","221",,,,,,,,,,,,,,
"1779672103.733",,,,,,,,,,,,"94.846153","110",,,,,,,,,,,,
"1779672103.734",,,,,,,,,,,,,,"1486.461548","1539","90.692307","99",,,,,,,,
"1779672103.735",,,,,,,,,,,,,,,,,,"3713.076904","3798",,,,,,
"1779672103.777",,,,,,,,,,,,,,,,,,,,,,"1222.615356","1461","13",
"1779672104.047","25.123419",,,,,,,,,,,,,,,,,,,,,,,,
