timestamp(ms),navlooprate,MP uptime,NAV uptime,MISSIONTIME,accel x,accel y,accel z,mag x,mag y,mag z,accelabs,highaccel x,highaccel y,highaccel z,highaccelabs,accelworld x,accelworld y,accelworld z,gyro x,gyro y,gyro z,altitude,verticalvel,filtered vvel,filtered accel,orientation pitch,orientation yaw,orientation roll,maxrecorded alt,filtered alt,state ,altitudeagl ,battery vol ,baro temp ,pyro cont ,pyros fired ,pyro state,covarience x,covarience y,covarience z,
"1779660679.891",,,,,"-6.219085","7.566721","-1.73716","8.140895","-46.126862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.892",,,,,,,,,,"75.22654","9.947362","3.363681","-7.207888","-10.571568","13.229741",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.893",,,,,,,,,,,,,,,,"0.004614","0.020667","0.14634",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.896",,,,,,,,,,,,,,,,,,,"0.903139","2.404995","-1.680582","1970.649536",,,,,,,,,,,,,,,,,,,
"1779660679.897",,,,,,,,,,,,,,,,,,,,,,,"0.416956","1.417664","0.11303",,,,,,,,,,,,,,,,
"1779660679.9",,,,,,,,,,,,,,,,,,,,,,,,,,"9.963287","-4.160814","-38.704554",,,,,,,,,,,,,
"1779660679.901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487",,,,,,,,,,,,
"1779660679.902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.651507","0",,,,,,,,,,
"1779660679.903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.560791","8.5","24.288902",,,,,,,
"1779660679.905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.907",,"17526","17526","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00021","0.000335",
"1779660679.908",,,,,"-6.199355","7.543945","-1.711147","7.570886",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.909",,,,,,,,,"-46.50687","74.320374","9.913179","1.922103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.91",,,,,,,,,,,,,"-6.727362","-11.052094","13.080545",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.912",,,,,,,,,,,,,,,,"0.00013","0.007127","0.112177",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.914",,,,,,,,,,,,,,,,,,,"-0.179737","0.325984","-0.019088","1970.501587",,,,,,,,,,,,,,,,,,,
"1779660679.915",,,,,,,,,,,,,,,,,,,,,,,"-0.139203","1.415658","0.138503",,,,,,,,,,,,,,,,
"1779660679.917",,,,,,,,,,,,,,,,,,,,,,,,,,"9.925373","-4.183289","-38.678535",,,,,,,,,,,,,
"1779660679.918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.636848","0","0.412842","8.5","24.284418","0",,,,,,
"1779660679.919",,"17504","17504","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0.000957","0.00021","0.000335",
"1779660679.92",,,,,"-6.2375","7.541768","-1.735052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.921",,,,,,,,"7.687811","-46.857643","75.197311","9.939571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.923",,,,,,,,,,,,"3.363681","-7.207888","-11.53262",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.925",,,,,,,,,,,,,,,"14.009616","-0.029031","0.029231",,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.927",,,,,,,,,,,,,,,,,,"0.138486","0.027522","2.624747","-1.202983",,,,,,,,,,,,,,,,,,,,
"1779660679.929",,,,,,,,,,,,,,,,,,,,,,"1970.516357","-0.110702","1.414109",,,,,,,,,,,,,,,,,
"1779660679.931",,,,,,,,,,,,,,,,,,,,,,,,,"0.138999","9.924267","-4.189668",,,,,,,,,,,,,,
"1779660679.933",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38.678282","0.83487",,,,,,,,,,,,
"1779660679.935",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.635947","0","0.427612","8.5",,,,,,,,
"1779660679.936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.288902","0","0","0",,,,
"1779660679.937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.00021","0.000335",
"1779660679.938",,"17482","17483","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.939",,,,,"-6.217162","7.554623","-1.754399","7.234727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.941",,,,,,,,,"-45.863785","74.802689","9.939987","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.942",,,,,,,,,,,,,"-7.207888","-11.53262","14.009616",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.944",,,,,,,,,,,,,,,,"-0.005876","0.052222","0.138848",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.946",,,,,,,,,,,,,,,,,,,"0.091741","-1.106288","-0.420968","1970.485718",,,,,,,,,,,,,,,,,,,
"1779660679.947",,,,,,,,,,,,,,,,,,,,,,,"0.02783","1.412437","0.143501","9.895432","-4.22484","-38.659578",,,,,,,,,,,,,
"1779660679.948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.633532","0","0.396973","8.5",,,,,,,,
"1779660679.949",,"17461","17461","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.288902","0","0","0","0.000957","0.000209","0.000335",
"1779660679.951",,,,,"-6.206352","7.580713","-1.704924","7.994738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.953",,,,,,,,,"-46.214558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.954",,,,,,,,,,"76.001167","9.944485","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.955",,,,,,,,,,,,,"-7.207888","-11.052094","13.616783",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.957",,,,,,,,,,,,,,,,"0.013285","-0.002293","0.143475",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.96",,,,,,,,,,,,,,,,,,,"-0.66265","-0.326521","-0.035997","1970.441895",,,,,,,,,,,,,,,,,,,
"1779660679.962",,,,,,,,,,,,,,,,,,,,,,,"0.464593","1.410843","0.14428",,,,,,,,,,,,,,,,
"1779660679.964",,,,,,,,,,,,,,,,,,,,,,,,,,"9.90626","-4.20878","-38.651443",,,,,,,,,,,,,
"1779660679.966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.633955","0",,,,,,,,,,
"1779660679.967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.353149","8.5","24.288902","0","0",,,,,
"1779660679.968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0.000957","0.000209",,
"1779660679.969",,"17435","17413","0","-6.220599",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000335",
"1779660679.971",,,,,,"7.570472","-1.707604","7.79012","-45.863785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.973",,,,,,,,,,"75.138847","9.946045","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.975",,,,,,,,,,,,,"-7.207888","-11.052094","13.50611",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.976",,,,,,,,,,,,,,,,"-0.042167","-0.012109","0.144948",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.977",,,,,,,,,,,,,,,,,,,"-1.069475","0.278826","0.164851","1970.553467",,,,,,,,,,,,,,,,,,,
"1779660679.978",,,,,,,,,,,,,,,,,,,,,,,"1.316009","1.409262","0.124338","10.000311","-4.174364","-38.433635",,,,,,,,,,,,,
"1779660679.979",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.633488","0","0.464722","8.5","24.288902",,,,,,,
"1779660679.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957","0.000209","0.000335",
"1779660679.981",,"17413","17413","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.984",,,,,"-6.177584","7.573206","-1.719891","7.731658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.986",,,,,,,,,"-46.375328","75.518852","9.923408","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.989",,,,,,,,,,,,,"-7.207888","-11.052094","13.743375",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.99",,,,,,,,,,,,,,,,"-0.00516","-0.000353","0.122406",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.993",,,,,,,,,,,,,,,,,,,"-1.286202","-1.97594","-0.134113","1970.538696",,,,,,,,,,,,,,,,,,,
"1779660679.994",,,,,,,,,,,,,,,,,,,,,,,"1.086176","1.40675","0.18206",,,,,,,,,,,,,,,,
"1779660679.995",,,,,,,,,,,,,,,,,,,,,,,,,,"10.011986","-4.189841","-38.43567",,,,,,,,,,,,,
"1779660679.996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.626671","0",,,,,,,,,,
"1779660679.997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.449951","8.5","24.284418",,,,,,,
"1779660679.998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000209","0.000335",
"1779660680",,"17391","17391","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.002",,,,,"-6.245376","7.599081","-1.710568","7.658579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.004",,,,,,,,,"-46.199944","75.255775","9.983827","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.005",,,,,,,,,,,,,"-7.207888","-11.53262","14.132689",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.006",,,,,,,,,,,,,,,,"-0.044018","-0.02434","0.1827","-0.299589","-2.712652","0.236573","1970.569336",,,,,,,,,,,,,,,,,,,
"1779660680.007",,,,,,,,,,,,,,,,,,,,,,,"0.80358","1.404619","0.162944","10.050436","-4.177006","-38.430565",,,,,,,,,,,,,
"1779660680.008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.621256","0",,,,,,,,,,
"1779660680.009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.480591","8.5","24.279934",,,,,,,
"1779660680.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.012",,"17370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000209","0.000335",
"1779660680.013",,,"17370","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.016",,,,,"-6.243415","7.571363","-1.733124","7.833967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.018",,,,,,,,,"-46.492256","74.524994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.019",,,,,,,,,,,"9.965415","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.021",,,,,,,,,,,,,"-6.246836","-11.052094","13.264603",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.022",,,,,,,,,,,,,,,,"-0.058753","-0.002859","0.164242",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.024",,,,,,,,,,,,,,,,,,,"3.103058","-2.09209","0.332833","1970.578247",,,,,,,,,,,,,,,,,,,
"1779660680.025",,,,,,,,,,,,,,,,,,,,,,,"0.464125","1.403006","0.124169","10.083449","-4.143772","-38.432228",,,,,,,,,,,,,
"1779660680.026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487",,,,,,,,,,,,
"1779660680.027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.612075","0",,,,,,,,,,
"1779660680.028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.489502","8.5","24.288902",,,,,,,
"1779660680.029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.031",,"17349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000208","0.000335",
"1779660680.032",,,"17349","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.033",,,,,"-6.200007","7.562771","-1.69099","8.038585",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.034",,,,,,,,,"-46.097633","74.758842","9.924466","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.035",,,,,,,,,,,,,"-7.207888","-12.013146","14.527466","-0.03382","-0.037098","0.12334",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.036",,,,,,,,,,,,,,,,,,,"0.602018","-1.162909","1.451249","1970.574097",,,,,,,,,,,,,,,,,,,
"1779660680.038",,,,,,,,,,,,,,,,,,,,,,,"0.284967",,,,,,,,,,,,,,,,,,
"1779660680.039",,,,,,,,,,,,,,,,,,,,,,,,"1.400913","0.148947","10.063836","-4.082011","-38.439393","0.83487","0.600774",,,,,,,,,,,
"1779660680.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,
"1779660680.042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.485352","8.5","24.279934",,,,,,,
"1779660680.043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.045",,"17327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000208","0.000335",
"1779660680.046",,,"17327","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.048",,,,,"-6.189392","7.594465","-1.734903","7.877813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.051",,,,,,,,,"-46.126862","74.934235","9.949592","4.324733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.052",,,,,,,,,,,,,"-7.688414","-12.013146","14.90405",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.053",,,,,,,,,,,,,,,,"0.010107","-0.00244","0.148586",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.054",,,,,,,,,,,,,,,,,,,"0.069819","-1.711584","-1.485938","1970.411133",,,,,,,,,,,,,,,,,,,
"1779660680.055",,,,,,,,,,,,,,,,,,,,,,,"0.045688","1.398441","0.159747",,,,,,,,,,,,,,,,
"1779660680.057",,,,,,,,,,,,,,,,,,,,,,,,,,"10.077433","-4.06767","-38.517312",,,,,,,,,,,,,
"1779660680.058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.587388","0",,,,,,,,,,
"1779660680.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.322388","8.5","24.27545",,,,,,,
"1779660680.061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.062",,"17304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000208","0.000335",
"1779660680.063",,,"17304","0","-6.20429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.064",,,,,,"7.602906","-1.710328","7.658579","-45.893013","74.934235","9.961055","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.065",,,,,,,,,,,,,"-8.16894","-11.53262","14.423782",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.066",,,,,,,,,,,,,,,,"-0.00338","-0.031645","0.160004","0.517571","-0.3503","-0.509631","1970.404053",,,,,,,,,,,,,,,,,,,
"1779660680.069",,,,,,,,,,,,,,,,,,,,,,,"-0.199815","1.3968","0.152088",,,,,,,,,,,,,,,,
"1779660680.07",,,,,,,,,,,,,,,,,,,,,,,,,,"10.095101",,,,,,,,,,,,,,,
"1779660680.071",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.043564","-38.490162",,,,,,,,,,,,,
"1779660680.072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.591062",,,,,,,,,,,
"1779660680.073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,
"1779660680.074",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.315308","8.5","24.270966",,,,,,,
"1779660680.076",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.078",,"17283","17283","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000208","0.000335",
"1779660680.081",,,,,"-6.200318","7.590816","-1.735675","8.374743",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.083",,,,,,,,,"-46.214558","75.095001","9.953743","2.402629","-7.207888",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.084",,,,,,,,,,,,,,"-10.091043","12.631525",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.085",,,,,,,,,,,,,,,,"-0.007761","-0.003691","0.152739",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.086",,,,,,,,,,,,,,,,,,,"-0.268639","-0.996763","-1.698769","1970.445801",,,,,,,,,,,,,,,,,,,
"1779660680.087",,,,,,,,,,,,,,,,,,,,,,,"-0.349484","1.39557",,,,,,,,,,,,,,,,,
"1779660680.088",,,,,,,,,,,,,,,,,,,,,,,,,"0.132644",,,,,,,,,,,,,,,,
"1779660680.089",,,,,,,,,,,,,,,,,,,,,,,,,,"10.09188","-4.03333","-38.481641",,,,,,,,,,,,,
"1779660680.091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.596277","0",,,,,,,,,,
"1779660680.092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.357056","8.5","24.270966",,,,,,,
"1779660680.093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660680.094",,"17261","17261","0","-6.193781","7.573981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000207","0.000335",
"1779660680.095",,,,,,,"-1.7129","7.760888","-46.3461","74.846535","9.932882","2.883155","-7.207888",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.096",,,,,,,,,,,,,,"-10.571568","13.115803","-0.020198","-0.024791",,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.097",,,,,,,,,,,,,,,,,,"0.131831","1.041443",,,,,,,,,,,,,,,,,,,,,,
"1779660680.099",,,,,,,,,,,,,,,,,,,,"-2.354089","2.483844","1970.505615","-0.163766",,,,,,,,,,,,,,,,,,
"1779660680.101",,,,,,,,,,,,,,,,,,,,,,,,"1.393793","0.156931","10.106264",,,,,,,,,,,,,,,
"1779660680.103",,,,,,,,,,,,,,,,,,,,,,,,,,,"-4.022732","-38.451277","0.83487",,,,,,,,,,,,
"1779660680.105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.597491","0","0.41687","8.5",,,,,,,,
"1779660680.107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.270966","0","0","0",,,,
"1779660680.109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000207","0.000335",
"1779660680.11",,"17239","17239","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.112",,,,,"-6.208865","7.59161","-1.724137","7.55627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.113",,,,,,,,,"-45.849167","74.963463","9.95767","3.363681","-8.16894",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.114",,,,,,,,,,,,,,"-10.571568","13.776937","-0.01423","-0.020302",,,,,,,,,,,,,,,,,,,,,,,,
"1779660680.115",,,,,,,,,,,,,,,,,,"0.156639",,,,,,,,,,,,,,,,,,,,,,,
"1779660680.117",,,,,,,,,,,,,,,,,,,"-0.231435","1.666674","1.500302","1970.50415",,,,,,,,,,,,,,,,,,,
"1779660680.118",,,,,,,,,,,,,,,,,,,,,,,"-0.60711","1.391568","0.165638",,,,,,,,,,,,,,,,
"1779660680.12",,,,,,,,,,,,,,,,,,,,,,,,,,"10.117764","-3.978717","-38.494366",,,,,,,,,,,,,
"1779660680.121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.591995","0",,,,,,,,,,
